Age,Word,Lexical_Class,MCDIp,LogFreq,ProKWo
18,swing,nouns,0.3054299,2.403120521,0.152335302
19,swing,nouns,0.4085366,2.450249108,0.205119333
20,swing,nouns,0.4124088,2.517195898,0.229524723
21,swing,nouns,0.4729064,2.57863921,0.275438078
22,swing,nouns,0.62,2.662757832,0.389920709
23,swing,nouns,0.6564885,2.691081492,0.435571327
24,swing,nouns,0.67753,2.716003344,0.476932655
25,swing,nouns,0.7357357,2.741151599,0.525977105
26,swing,nouns,0.801105,2.755112266,0.600100452
27,swing,nouns,0.8205128,2.77815125,0.623236396
28,swing,nouns,0.8895859,2.798650645,0.739859758
29,swing,nouns,0.8282828,2.821513528,0.688483967
30,swing,nouns,0.9220339,2.840106094,0.791096153
16,table,nouns,0.04079498,2.187520721,0.076407534
17,table,nouns,0.06227106,2.318063335,0.089833369
18,table,nouns,0.1606335,2.489958479,0.147295711
19,table,nouns,0.2621951,2.608526034,0.194640025
20,table,nouns,0.2737226,2.743509765,0.209566043
21,table,nouns,0.3103448,2.858537198,0.246176529
22,table,nouns,0.475,2.915399835,0.353613399
23,table,nouns,0.5267176,2.957128198,0.398128135
24,table,nouns,0.593482,3.011570444,0.441331637
25,table,nouns,0.6816817,3.073351702,0.489234979
26,table,nouns,0.7016575,3.119585775,0.566268167
27,table,nouns,0.7384615,3.155639634,0.589219415
28,table,nouns,0.8782936,3.217483944,0.715454594
29,table,nouns,0.8181818,3.266936911,0.658771973
30,table,nouns,0.9050847,3.308777774,0.767188143
16,take,verbs,0.007322176,3.252610341,0.079239313
17,take,verbs,0.007326007,3.28171497,0.088055375
18,take,verbs,0.03846154,3.337459261,0.15099736
19,take,verbs,0.07926829,3.390581879,0.194104375
20,take,verbs,0.08029197,3.438542349,0.214101377
21,take,verbs,0.1231527,3.494015375,0.239390308
22,take,verbs,0.235,3.542949849,0.358398776
23,take,verbs,0.3244275,3.590618948,0.396149938
24,take,verbs,0.3241852,3.666611568,0.43628168
25,take,verbs,0.4144144,3.714916248,0.481618451
26,take,verbs,0.4972376,3.755493728,0.563881954
27,take,verbs,0.5025641,3.796851749,0.587549607
28,take,verbs,0.6900878,3.837335868,0.71000907
29,take,verbs,0.6464646,3.879726497,0.659573602
30,take,verbs,0.7457627,3.912647106,0.761270457
16,talk,verbs,0.01359833,2.613841822,0.052766764
17,talk,verbs,0.03296703,2.673941999,0.061412809
18,talk,verbs,0.08371041,2.728353782,0.100155287
19,talk,verbs,0.1006098,2.783903579,0.136171616
20,talk,verbs,0.120438,2.832508913,0.156032772
21,talk,verbs,0.1330049,2.891537458,0.180668416
22,talk,verbs,0.255,2.949877704,0.287354061
23,talk,verbs,0.3473282,2.992995098,0.336600037
24,talk,verbs,0.3979417,3.056523724,0.374271562
25,talk,verbs,0.4564565,3.085290578,0.428266364
26,talk,verbs,0.5359116,3.127752516,0.513803144
27,talk,verbs,0.5846154,3.147985321,0.532621967
28,talk,verbs,0.7478043,3.185542155,0.664323246
29,talk,verbs,0.7171717,3.219322508,0.614148959
30,talk,verbs,0.8101695,3.259115844,0.724278873
16,tape,nouns,0.0167364,2.255272505,0.093713561
17,tape,nouns,0.01098901,2.390935107,0.102512615
18,tape,nouns,0.08823529,2.556302501,0.159570446
19,tape,nouns,0.1310976,2.586587305,0.206577153
20,tape,nouns,0.1386861,2.71432976,0.222274768
21,tape,nouns,0.1773399,2.878521796,0.249370483
22,tape,nouns,0.25,2.95568775,0.357454498
23,tape,nouns,0.3396947,3.036628895,0.403934183
24,tape,nouns,0.4082333,3.100715087,0.447309728
25,tape,nouns,0.4504505,3.167612673,0.492110343
26,tape,nouns,0.5524862,3.202488317,0.572258794
27,tape,nouns,0.5897436,3.229169703,0.600247852
28,tape,nouns,0.7289837,3.25163822,0.726093584
29,tape,nouns,0.6414141,3.292477594,0.668214496
30,tape,nouns,0.7661017,3.314709693,0.772896994
16,taste,verbs,0.008368201,2.587710965,0.066591092
17,taste,verbs,0,2.59439255,0.081743192
18,taste,verbs,0.0361991,2.640481437,0.127466063
19,taste,verbs,0.06402439,2.64738297,0.176531189
20,taste,verbs,0.0729927,2.6599162,0.199484007
21,taste,verbs,0.09852217,2.682145076,0.222800844
22,taste,verbs,0.195,2.692846919,0.336617187
23,taste,verbs,0.2328244,2.700703717,0.376317145
24,taste,verbs,0.2744425,2.748962861,0.436231333
25,taste,verbs,0.3123123,2.772321707,0.486931304
26,taste,verbs,0.4143646,2.802089258,0.568407439
27,taste,verbs,0.4358974,2.823474229,0.591900931
28,taste,verbs,0.6072773,2.846955325,0.718757528
29,taste,verbs,0.5454545,2.868056362,0.671674439
30,taste,verbs,0.6542373,2.900367129,0.777694915
16,tear,verbs,0.00209205,1.69019608,0.117597654
17,tear,verbs,0.01098901,1.770852012,0.133932734
18,tear,verbs,0.01809955,1.832508913,0.183634992
19,tear,verbs,0.01829268,1.86332286,0.229271282
20,tear,verbs,0.05109489,1.897627091,0.247213895
21,tear,verbs,0.0591133,1.929418926,0.271868475
22,tear,verbs,0.085,1.959041392,0.38780303
23,tear,verbs,0.1221374,2.012837225,0.416030534
24,tear,verbs,0.1852487,2.06069784,0.46505398
25,tear,verbs,0.2312312,2.068185862,0.507115811
26,tear,verbs,0.2375691,2.133538908,0.578110116
27,tear,verbs,0.3282051,2.164352856,0.600660183
28,tear,verbs,0.4404015,2.201397124,0.723499286
29,tear,verbs,0.459596,2.225309282,0.68065726
30,tear,verbs,0.5355932,2.260071388,0.776975882
16,telephone,nouns,0.1610879,2.240549248,0.069260997
17,telephone,nouns,0.1648352,2.276461804,0.075497022
18,telephone,nouns,0.3235294,2.376576957,0.138773949
19,telephone,nouns,0.402439,2.437750563,0.189964519
20,telephone,nouns,0.4854015,2.50242712,0.212019611
21,telephone,nouns,0.5418719,2.56937391,0.245043464
22,telephone,nouns,0.655,2.602059991,0.357336892
23,telephone,nouns,0.6755725,2.635483747,0.405647846
24,telephone,nouns,0.7186964,2.72427587,0.45182182
25,telephone,nouns,0.8138138,2.746634199,0.503091908
26,telephone,nouns,0.8287293,2.771587481,0.579245106
27,telephone,nouns,0.8717949,2.7930916,0.606360184
28,telephone,nouns,0.9460477,2.811575006,0.727319628
29,telephone,nouns,0.8939394,2.847572659,0.677394478
30,telephone,nouns,0.9559322,2.871572936,0.779308827
16,that,function_words,0.2060669,4.369957607,0.072612999
17,that,function_words,0.1904762,4.397018327,0.081958245
18,that,function_words,0.2013575,4.463056428,0.132951422
19,that,function_words,0.2987805,4.503382063,0.176995745
20,that,function_words,0.2919708,4.551462197,0.198301225
21,that,function_words,0.3152709,4.59398348,0.227422066
22,that,function_words,0.465,4.625785595,0.331837073
23,that,function_words,0.480916,4.653405491,0.377798686
24,that,function_words,0.5128645,4.727329751,0.416907811
25,that,function_words,0.5735736,4.761582069,0.466609627
26,that,function_words,0.640884,4.787091912,0.548467236
27,that,function_words,0.6820513,4.814527266,0.575936508
28,that,function_words,0.7929737,4.845637471,0.697001818
29,that,function_words,0.7525253,4.8786941,0.647623547
30,that,function_words,0.8271186,4.906712057,0.754174329
16,the,function_words,0.01882845,4.635815373,0.093834156
17,the,function_words,0.02564103,4.663729187,0.105556576
18,the,function_words,0.04298643,4.729083757,0.166212366
19,the,function_words,0.07926829,4.769266523,0.214191141
20,the,function_words,0.08029197,4.812304918,0.235972926
21,the,function_words,0.08866995,4.850983004,0.26452422
22,the,function_words,0.21,4.885253764,0.36843382
23,the,function_words,0.2442748,4.91996148,0.417285866
24,the,function_words,0.2915952,4.993467093,0.454338055
25,the,function_words,0.3093093,5.025821796,0.500650193
26,the,function_words,0.4972376,5.053620013,0.578308902
27,the,function_words,0.4564103,5.080803199,0.600581816
28,the,function_words,0.6311167,5.113782968,0.720798075
29,the,function_words,0.530303,5.156288618,0.665949465
30,the,function_words,0.6983051,5.185136851,0.769927303
16,their,function_words,0.00209205,2.626340367,0.090274719
17,their,function_words,0.003663004,2.646403726,0.100856246
18,their,function_words,0.004524887,2.710963119,0.153437376
19,their,function_words,0.006097561,2.741939078,0.190214097
20,their,function_words,0.01824818,2.770852012,0.21033647
21,their,function_words,0.01970443,2.804139432,0.237241943
22,their,function_words,0.04,2.84509804,0.329640758
23,their,function_words,0.0648855,2.866877814,0.37903534
24,their,function_words,0.05831904,2.949390007,0.409513649
25,their,function_words,0.1021021,2.999130541,0.454758987
26,their,function_words,0.1823204,3.035029282,0.532953611
27,their,function_words,0.1794872,3.065579715,0.553785537
28,their,function_words,0.2584693,3.103803721,0.676687182
29,their,function_words,0.2929293,3.154728207,0.629241623
30,their,function_words,0.2881356,3.186956335,0.728185074
16,them,function_words,0.003138075,3.568084331,0.06569578
17,them,function_words,0,3.586812269,0.074088632
18,them,function_words,0.00678733,3.634376494,0.120966528
19,them,function_words,0.03353659,3.66143405,0.160401672
20,them,function_words,0.02189781,3.708335903,0.18164812
21,them,function_words,0.02955665,3.741624258,0.208075428
22,them,function_words,0.085,3.770999205,0.314231257
23,them,function_words,0.09541985,3.801472314,0.361032472
24,them,function_words,0.1046312,3.898944467,0.396980682
25,them,function_words,0.1651652,3.930286647,0.445603906
26,them,function_words,0.2651934,3.95206559,0.53024536
27,them,function_words,0.2512821,3.975477763,0.553678216
28,them,function_words,0.3337516,4.009153332,0.679113642
29,them,function_words,0.3484848,4.045009861,0.629556948
30,them,function_words,0.420339,4.070739563,0.735629801
16,then,function_words,0.001046025,3.213517757,0.055377239
17,then,function_words,0,3.238046103,0.064253021
18,then,function_words,0.002262443,3.303412071,0.108465795
19,then,function_words,0.009146341,3.336259552,0.146997672
20,then,function_words,0.02189781,3.37051309,0.166147919
21,then,function_words,0.02463054,3.414639147,0.192125103
22,then,function_words,0.03,3.450557009,0.294440037
23,then,function_words,0.0610687,3.486146997,0.340209799
24,then,function_words,0.06861063,3.588943643,0.376818112
25,then,function_words,0.1141141,3.627160952,0.428809524
26,then,function_words,0.198895,3.66152874,0.515784313
27,then,function_words,0.2102564,3.69565676,0.539801491
28,then,function_words,0.2823087,3.738225448,0.668133787
29,then,function_words,0.2424242,3.783403281,0.622187249
30,then,function_words,0.3355932,3.822168079,0.730285251
16,there,function_words,0.07008368,3.940367046,0.081577036
17,there,function_words,0.04395604,3.981682727,0.094076449
18,there,function_words,0.1085973,4.042023927,0.145719287
19,there,function_words,0.125,4.091737283,0.190202945
20,there,function_words,0.1678832,4.144075806,0.209410262
21,there,function_words,0.1921182,4.194320045,0.238446693
22,there,function_words,0.31,4.242615958,0.339552343
23,there,function_words,0.389313,4.277952847,0.385980807
24,there,function_words,0.4236707,4.352279017,0.429412502
25,there,function_words,0.4834835,4.393276797,0.478038959
26,there,function_words,0.5966851,4.425110153,0.557279766
27,there,function_words,0.625641,4.455134293,0.583337516
28,there,function_words,0.7804266,4.489621032,0.705037934
29,there,function_words,0.6818182,4.525109622,0.653938211
30,there,function_words,0.7864407,4.558240432,0.759676633
16,these,function_words,0.01882845,3.331832044,0.049597905
17,these,function_words,0.01465201,3.353146546,0.056588226
18,these,function_words,0.03846154,3.411956238,0.096159721
19,these,function_words,0.06707317,3.445448514,0.133091067
20,these,function_words,0.09489051,3.493039588,0.155414304
21,these,function_words,0.06896552,3.523226042,0.18079907
22,these,function_words,0.175,3.549248557,0.279814085
23,these,function_words,0.1984733,3.573567773,0.324753505
24,these,function_words,0.2041166,3.682506086,0.368054092
25,these,function_words,0.2942943,3.708930536,0.41758164
26,these,function_words,0.4364641,3.73271534,0.502977691
27,these,function_words,0.4,3.757547853,0.527376976
28,these,function_words,0.5119197,3.788804493,0.656979767
29,these,function_words,0.4646465,3.83046035,0.60597127
30,these,function_words,0.5423729,3.857995496,0.719560009
16,they,function_words,0.003138075,3.374565061,0.059115352
17,they,function_words,0,3.397766256,0.069844123
18,they,function_words,0.00678733,3.474070503,0.114833066
19,they,function_words,0.006097561,3.514946005,0.157298179
20,they,function_words,0.01824818,3.575534218,0.178222519
21,they,function_words,0.03448276,3.6198235,0.205919254
22,they,function_words,0.055,3.665299499,0.302500802
23,they,function_words,0.07633588,3.698013504,0.350221882
24,they,function_words,0.08233276,3.799271608,0.391863354
25,they,function_words,0.1441441,3.848312304,0.439138684
26,they,function_words,0.2320442,3.890979597,0.523930539
27,they,function_words,0.2512821,3.929265618,0.546239542
28,they,function_words,0.3563363,3.977403481,0.671238002
29,they,function_words,0.3737374,4.039334789,0.622707499
30,they,function_words,0.440678,4.073351702,0.72588112
16,think,verbs,0.003138075,3.723701894,0.052495787
17,think,verbs,0.003663004,3.742175043,0.058297662
18,think,verbs,0.0158371,3.798650645,0.093114226
19,think,verbs,0.01219512,3.825101412,0.130750451
20,think,verbs,0.02554745,3.848127511,0.146083328
21,think,verbs,0.04433498,3.877946952,0.169899442
22,think,verbs,0.075,3.902709813,0.267585436
23,think,verbs,0.09160305,3.930796263,0.309093837
24,think,verbs,0.1286449,4.029789471,0.34852864
25,think,verbs,0.1801802,4.064570292,0.398306325
26,think,verbs,0.2209945,4.091913047,0.487313703
27,think,verbs,0.2615385,4.114944416,0.514211648
28,think,verbs,0.425345,4.140508043,0.636374423
29,think,verbs,0.3686869,4.17350677,0.593405809
30,think,verbs,0.5050847,4.197059908,0.70225135
16,thirsty,adjectives,0.03138075,2.146128036,0.081354896
17,thirsty,adjectives,0.02197802,2.204119983,0.094301864
18,thirsty,adjectives,0.0678733,2.324282455,0.146634947
19,thirsty,adjectives,0.1280488,2.346352974,0.193477665
20,thirsty,adjectives,0.1642336,2.352182518,0.215328467
21,thirsty,adjectives,0.1921182,2.389166084,0.244204283
22,thirsty,adjectives,0.31,2.401400541,0.353727634
23,thirsty,adjectives,0.4007634,2.409933123,0.404347696
24,thirsty,adjectives,0.4373928,2.472756449,0.442308185
25,thirsty,adjectives,0.4714715,2.503790683,0.487839232
26,thirsty,adjectives,0.5414365,2.53529412,0.564100954
27,thirsty,adjectives,0.6205128,2.567026366,0.58648748
28,thirsty,adjectives,0.7340025,2.583198774,0.708805821
29,thirsty,adjectives,0.6868687,2.604226053,0.652339847
30,thirsty,adjectives,0.7627119,2.662757832,0.764049104
16,this,function_words,0.1380753,4.05804623,0.075587415
17,this,function_words,0.1794872,4.089162999,0.085394013
18,this,function_words,0.1945701,4.161278139,0.138205095
19,this,function_words,0.2317073,4.216245098,0.180403313
20,this,function_words,0.2445255,4.271539586,0.201751675
21,this,function_words,0.3004926,4.312177356,0.232569429
22,this,function_words,0.435,4.350441857,0.336879748
23,this,function_words,0.4503817,4.383546092,0.383236622
24,this,function_words,0.4596913,4.460762574,0.423818802
25,this,function_words,0.5225225,4.491767779,0.472988382
26,this,function_words,0.6022099,4.521098838,0.554367902
27,this,function_words,0.6051282,4.55591629,0.582202535
28,this,function_words,0.7841907,4.5930866,0.703076691
29,this,function_words,0.6363636,4.647715411,0.648194837
30,this,function_words,0.7898305,4.686832819,0.758624039
16,those,function_words,0.008368201,3.402948829,0.053441396
17,those,function_words,0.01098901,3.424064525,0.05958876
18,those,function_words,0.02941176,3.475089803,0.100162126
19,those,function_words,0.03353659,3.51401618,0.138658604
20,those,function_words,0.04014599,3.557025722,0.157730348
21,those,function_words,0.03448276,3.587149498,0.181424812
22,those,function_words,0.085,3.613207352,0.276224535
23,those,function_words,0.1412214,3.636989102,0.320504133
24,those,function_words,0.1543739,3.715167358,0.362152846
25,those,function_words,0.1591592,3.738384124,0.409772379
26,those,function_words,0.2928177,3.758078822,0.495328029
27,those,function_words,0.2717949,3.778078862,0.517825907
28,those,function_words,0.4353827,3.80631567,0.648018822
29,those,function_words,0.4141414,3.846337112,0.597776874
30,those,function_words,0.4881356,3.875234946,0.714249421
16,throw,verbs,0.0376569,2.945960704,0.115751971
17,throw,verbs,0.05860806,3.000434077,0.122458942
18,throw,verbs,0.138009,3.051538391,0.170170341
19,throw,verbs,0.1585366,3.106190897,0.211716934
20,throw,verbs,0.189781,3.160168293,0.230449136
21,throw,verbs,0.2315271,3.189490314,0.247216503
22,throw,verbs,0.38,3.218272854,0.361087511
23,throw,verbs,0.4770992,3.239049093,0.396945022
24,throw,verbs,0.5385935,3.27600199,0.443089929
25,throw,verbs,0.6186186,3.296006669,0.488506515
26,throw,verbs,0.6464088,3.310055738,0.568391637
27,throw,verbs,0.6871795,3.331022171,0.591941154
28,throw,verbs,0.8281054,3.359645793,0.718537397
29,throw,verbs,0.7575758,3.39497672,0.664908052
30,throw,verbs,0.8779661,3.407730728,0.767672426
16,tickle,verbs,0.1223849,2.929418926,0.09506014
17,tickle,verbs,0.1428571,2.952792443,0.108260864
18,tickle,verbs,0.2714932,2.971275849,0.193308404
19,tickle,verbs,0.2378049,2.984527313,0.206804379
20,tickle,verbs,0.2956204,3.007747778,0.242698845
21,tickle,verbs,0.2955665,3.023663918,0.259643779
22,tickle,verbs,0.48,3.028571253,0.400549634
23,tickle,verbs,0.5458015,3.041787319,0.454503123
24,tickle,verbs,0.6037736,3.06483222,0.505405181
25,tickle,verbs,0.6636637,3.073351702,0.55841227
26,tickle,verbs,0.6685083,3.086359831,0.608435529
27,tickle,verbs,0.6974359,3.109578547,0.63554002
28,tickle,verbs,0.8632371,3.127104798,0.775808109
29,tickle,verbs,0.7474747,3.145196406,0.696502953
30,tickle,verbs,0.8576271,3.158362492,0.805165415
16,tiger,nouns,0.07949791,1.785329835,0.098211297
17,tiger,nouns,0.08791209,1.851258349,0.111670261
18,tiger,nouns,0.1900452,1.939519253,0.175252349
19,tiger,nouns,0.2317073,2.100370545,0.220583796
20,tiger,nouns,0.2518248,2.195899652,0.226234935
21,tiger,nouns,0.3004926,2.264817823,0.256220189
22,tiger,nouns,0.425,2.298853076,0.361931818
23,tiger,nouns,0.5267176,2.396199347,0.419224357
24,tiger,nouns,0.5746141,2.484299839,0.461607241
25,tiger,nouns,0.6036036,2.532754379,0.50914509
26,tiger,nouns,0.679558,2.555094449,0.586694698
27,tiger,nouns,0.6923077,2.600972896,0.608793092
28,tiger,nouns,0.8444166,2.621176282,0.733524163
29,tiger,nouns,0.7474747,2.673020907,0.675936514
30,tiger,nouns,0.8813559,2.740362689,0.783298148
16,tiny,adjectives,0.00209205,2.017033339,0.07990676
17,tiny,adjectives,0.003663004,2.064457989,0.084066763
18,tiny,adjectives,0.02036199,2.103803721,0.137462293
19,tiny,adjectives,0.0304878,2.149219113,0.178963415
20,tiny,adjectives,0.04014599,2.193124598,0.204379562
21,tiny,adjectives,0.08866995,2.26245109,0.238936612
22,tiny,adjectives,0.105,2.338456494,0.332382629
23,tiny,adjectives,0.148855,2.409933123,0.379599579
24,tiny,adjectives,0.1457976,2.484299839,0.419090851
25,tiny,adjectives,0.1801802,2.532754379,0.471745678
26,tiny,adjectives,0.2596685,2.579783597,0.548845775
27,tiny,adjectives,0.2769231,2.614897216,0.576959794
28,tiny,adjectives,0.4190715,2.650307523,0.692576648
29,tiny,adjectives,0.3787879,2.677606953,0.645979512
30,tiny,adjectives,0.4610169,2.706717782,0.745873078
16,tissue,nouns,0.02719665,1.875061263,0.072338942
17,tissue,nouns,0.04029304,1.886490725,0.080975762
18,tissue,nouns,0.1085973,1.963787827,0.13529159
19,tissue,nouns,0.1859756,1.982271233,0.177416199
20,tissue,nouns,0.2080292,2.008600172,0.196346787
21,tissue,nouns,0.3103448,2.056904851,0.231077318
22,tissue,nouns,0.36,2.096910013,0.332743191
23,tissue,nouns,0.4045802,2.133538908,0.379595041
24,tissue,nouns,0.5248714,2.198657087,0.427016496
25,tissue,nouns,0.5435435,2.240549248,0.475557247
26,tissue,nouns,0.640884,2.267171728,0.550149301
27,tissue,nouns,0.625641,2.290034611,0.579098489
28,tissue,nouns,0.8230866,2.322219295,0.705888132
29,tissue,nouns,0.6818182,2.380211242,0.652293649
30,tissue,nouns,0.8271186,2.409933123,0.757318952
16,to,function_words,0.008368201,4.141669217,0.067419167
17,to,function_words,0.02197802,4.1703204,0.079396963
18,to,function_words,0.03393665,4.229451454,0.131682613
19,to,function_words,0.04878049,4.271214097,0.177038868
20,to,function_words,0.08029197,4.310162065,0.196687333
21,to,function_words,0.08866995,4.351448423,0.228164188
22,to,function_words,0.18,4.38918381,0.336674736
23,to,function_words,0.2519084,4.424326168,0.385359388
24,to,function_words,0.2778731,4.506707926,0.42389895
25,to,function_words,0.3693694,4.542551573,0.473622212
26,to,function_words,0.4751381,4.575845718,0.558484576
27,to,function_words,0.4512821,4.60617707,0.578574491
28,to,function_words,0.6223338,4.642256721,0.705382604
29,to,function_words,0.5505051,4.688045883,0.652613301
30,to,function_words,0.6813559,4.720564456,0.757774853
16,toast,nouns,0.1192469,2.149219113,0.065876924
17,toast,nouns,0.1172161,2.161368002,0.070698532
18,toast,nouns,0.2307692,2.346352974,0.129261997
19,toast,nouns,0.2957317,2.399673721,0.180434673
20,toast,nouns,0.350365,2.477121255,0.211260645
21,toast,nouns,0.3349754,2.51851394,0.239719258
22,toast,nouns,0.465,2.584331224,0.345177398
23,toast,nouns,0.5419847,2.662757832,0.398736078
24,toast,nouns,0.5814751,2.702430536,0.440770889
25,toast,nouns,0.6006006,2.743509765,0.489797628
26,toast,nouns,0.6685083,2.80140371,0.570540342
27,toast,nouns,0.7179487,2.824776462,0.601138332
28,toast,nouns,0.8431619,2.843855423,0.725047307
29,toast,nouns,0.7222222,2.886490725,0.668738424
30,toast,nouns,0.8677966,2.911157609,0.773028565
16,toe,nouns,0.1809623,2.133538908,0.077607016
17,toe,nouns,0.2783883,2.278753601,0.109421828
18,toe,nouns,0.3800905,2.328379603,0.171252649
19,toe,nouns,0.472561,2.348304863,0.219541581
20,toe,nouns,0.4671533,2.365487985,0.239088677
21,toe,nouns,0.5418719,2.389166084,0.271699615
22,toe,nouns,0.615,2.403120521,0.37320296
23,toe,nouns,0.6870229,2.423245874,0.427121872
24,toe,nouns,0.7238422,2.436162647,0.468152554
25,toe,nouns,0.7447447,2.457881897,0.511745078
26,toe,nouns,0.8287293,2.484299839,0.58476402
27,toe,nouns,0.8205128,2.489958479,0.605965463
28,toe,nouns,0.9196989,2.505149978,0.72977399
29,toe,nouns,0.8636364,2.523746467,0.675158598
30,toe,nouns,0.9423729,2.539076099,0.777075469
16,tongue,nouns,0.07112971,2.149219113,0.077322309
17,tongue,nouns,0.1575092,2.230448921,0.09013959
18,tongue,nouns,0.219457,2.303196057,0.145731663
19,tongue,nouns,0.3018293,2.322219295,0.192564249
20,tongue,nouns,0.3321168,2.369215857,0.217213521
21,tongue,nouns,0.3596059,2.396199347,0.242398505
22,tongue,nouns,0.52,2.442479769,0.351394231
23,tongue,nouns,0.5610687,2.45331834,0.395154643
24,tongue,nouns,0.5900515,2.511883361,0.440771564
25,tongue,nouns,0.6306306,2.530199698,0.485024707
26,tongue,nouns,0.6961326,2.550228353,0.568039195
27,tongue,nouns,0.7384615,2.5774918,0.589860419
28,tongue,nouns,0.8431619,2.598790507,0.717874501
29,tongue,nouns,0.8131313,2.639486489,0.666410815
30,tongue,nouns,0.9050847,2.654176542,0.771130164
16,too,function_words,0.01464435,3.431363764,0.063879893
17,too,function_words,0.03663004,3.452093249,0.073012375
18,too,function_words,0.07239819,3.509740016,0.121172754
19,too,function_words,0.1158537,3.567261692,0.166458212
20,too,function_words,0.1678832,3.604765885,0.189158303
21,too,function_words,0.182266,3.636186895,0.217952261
22,too,function_words,0.29,3.674493717,0.323903087
23,too,function_words,0.3435115,3.706376356,0.372273977
24,too,function_words,0.4185249,3.788945727,0.413669005
25,too,function_words,0.4504505,3.83238116,0.465410837
26,too,function_words,0.5801105,3.865518519,0.549346483
27,too,function_words,0.6615385,3.90314427,0.573546544
28,too,function_words,0.7377666,3.938869822,0.697274246
29,too,function_words,0.6212121,3.98971672,0.642767043
30,too,function_words,0.7830508,4.022180839,0.752746382
16,tooth,nouns,0.1642259,1.806179974,0.080794979
17,tooth,nouns,0.1721612,1.832508913,0.092356173
18,tooth,nouns,0.3235294,1.86923172,0.15158371
19,tooth,nouns,0.3841463,1.934498451,0.199985482
20,tooth,nouns,0.4270073,1.949390007,0.221901958
21,tooth,nouns,0.4137931,1.954242509,0.250345935
22,tooth,nouns,0.535,2.004321374,0.35122549
23,tooth,nouns,0.5992366,2.033423755,0.407171371
24,tooth,nouns,0.703259,2.049218023,0.447533929
25,tooth,nouns,0.7237237,2.075546961,0.490792445
26,tooth,nouns,0.7955801,2.093421685,0.572950276
27,tooth,nouns,0.8051282,2.139879086,0.597679633
28,tooth,nouns,0.9171895,2.152288344,0.720362204
29,tooth,nouns,0.8585859,2.198657087,0.663299663
30,tooth,nouns,0.8983051,2.222716471,0.762711864
16,touch,verbs,0.0334728,2.828659897,0.073730259
17,touch,verbs,0.01831502,2.838849091,0.080934423
18,touch,verbs,0.09728507,2.887054378,0.130175475
19,touch,verbs,0.125,2.950364854,0.179474011
20,touch,verbs,0.1569343,2.994317153,0.195141083
21,touch,verbs,0.1625616,3.01745073,0.22129273
22,touch,verbs,0.265,3.044931546,0.334461279
23,touch,verbs,0.3282443,3.065206128,0.374645661
24,touch,verbs,0.3979417,3.098643726,0.422411267
25,touch,verbs,0.4804805,3.117271296,0.470714824
26,touch,verbs,0.5469613,3.131939295,0.553113325
27,touch,verbs,0.5692308,3.157456768,0.58035369
28,touch,verbs,0.7540778,3.173768823,0.707733774
29,touch,verbs,0.6666667,3.20167018,0.65656043
30,touch,verbs,0.8305085,3.219060332,0.761982109
16,towel,nouns,0.06380753,2.173186268,0.087474311
17,towel,nouns,0.09157509,2.344392274,0.099806918
18,towel,nouns,0.2036199,2.401400541,0.15753926
19,towel,nouns,0.2560976,2.477121255,0.203904893
20,towel,nouns,0.2919708,2.541579244,0.223557269
21,towel,nouns,0.3793103,2.574031268,0.253147579
22,towel,nouns,0.495,2.63748973,0.356505376
23,towel,nouns,0.5610687,2.686636269,0.404821907
24,towel,nouns,0.626072,2.711807229,0.451967083
25,towel,nouns,0.6996997,2.730782276,0.500201071
26,towel,nouns,0.7403315,2.755112266,0.576633529
27,towel,nouns,0.7487179,2.771587481,0.60005152
28,towel,nouns,0.9071518,2.779596491,0.728600961
29,towel,nouns,0.8030303,2.804139432,0.669616678
30,towel,nouns,0.9152542,2.828659897,0.776065125
16,toy,nouns,0.126569,2.887054378,0.065145958
17,toy,nouns,0.1538462,2.912753304,0.074333521
18,toy,nouns,0.3190045,2.953276337,0.122990944
19,toy,nouns,0.4237805,2.981365509,0.168073626
20,toy,nouns,0.4416058,3.011993115,0.188764573
21,toy,nouns,0.5123153,3.043755127,0.22330068
22,toy,nouns,0.585,3.069668097,0.329352285
23,toy,nouns,0.6832061,3.086003706,0.37793811
24,toy,nouns,0.7118353,3.147676324,0.417600437
25,toy,nouns,0.7747748,3.16790781,0.469461696
26,toy,nouns,0.839779,3.180985581,0.551644246
27,toy,nouns,0.8410256,3.19838213,0.580400478
28,toy,nouns,0.9385194,3.237040791,0.705730206
29,toy,nouns,0.8838384,3.274157849,0.656248584
30,toy,nouns,0.9627119,3.304921162,0.763914022
16,tractor,nouns,0.06485356,1.785329835,0.079554232
17,tractor,nouns,0.09157509,1.806179974,0.092172026
18,tractor,nouns,0.1561086,1.944482672,0.141447453
19,tractor,nouns,0.1920732,2.158362492,0.178299392
20,tractor,nouns,0.229927,2.217483944,0.199643475
21,tractor,nouns,0.2807882,2.374748346,0.23777763
22,tractor,nouns,0.42,2.419955748,0.352051282
23,tractor,nouns,0.4427481,2.45484486,0.395229311
24,tractor,nouns,0.4751286,2.474216264,0.43913409
25,tractor,nouns,0.5075075,2.501059262,0.487480348
26,tractor,nouns,0.5027624,2.5289167,0.566931323
27,tractor,nouns,0.6102564,2.610660163,0.599894436
28,tractor,nouns,0.727729,2.688419822,0.719751915
29,tractor,nouns,0.6111111,2.741151599,0.661786226
30,tractor,nouns,0.7254237,2.781755375,0.768559141
